id,aoi,obj_type,name,info,simplified,damage_gra,damage_class,damage_percent,det_method,notation,or_src_id,dmg_src_id,centroid_lat,centroid_lon,google_maps_url
ems_00528,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60514885,-66.90031765,"https://www.google.com/maps/search/?api=1&query=10.60514885,-66.90031765"
ems_00529,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6052133,-66.8985095,"https://www.google.com/maps/search/?api=1&query=10.6052133,-66.8985095"
ems_00530,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60529178,-66.90001933,"https://www.google.com/maps/search/?api=1&query=10.60529178,-66.90001933"
ems_00531,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60530962,-66.90038299,"https://www.google.com/maps/search/?api=1&query=10.60530962,-66.90038299"
ems_00532,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60541037,-66.8999735,"https://www.google.com/maps/search/?api=1&query=10.60541037,-66.8999735"
ems_00533,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60494366,-66.89600067,"https://www.google.com/maps/search/?api=1&query=10.60494366,-66.89600067"
ems_00534,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60506178,-66.89738665,"https://www.google.com/maps/search/?api=1&query=10.60506178,-66.89738665"
ems_00535,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60534013,-66.89328314,"https://www.google.com/maps/search/?api=1&query=10.60534013,-66.89328314"
ems_00536,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60553368,-66.89548203,"https://www.google.com/maps/search/?api=1&query=10.60553368,-66.89548203"
ems_00537,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.6055445,-66.89532325,"https://www.google.com/maps/search/?api=1&query=10.6055445,-66.89532325"
ems_00538,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.6055666,-66.89544745,"https://www.google.com/maps/search/?api=1&query=10.6055666,-66.89544745"
ems_00539,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60573083,-66.89557939,"https://www.google.com/maps/search/?api=1&query=10.60573083,-66.89557939"
ems_00540,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60580805,-66.896036,"https://www.google.com/maps/search/?api=1&query=10.60580805,-66.896036"
ems_00541,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60585607,-66.8954706,"https://www.google.com/maps/search/?api=1&query=10.60585607,-66.8954706"
ems_00542,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60587995,-66.8955763,"https://www.google.com/maps/search/?api=1&query=10.60587995,-66.8955763"
ems_00543,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60542063,-66.900408,"https://www.google.com/maps/search/?api=1&query=10.60542063,-66.900408"
ems_00544,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.6054628,-66.90017471,"https://www.google.com/maps/search/?api=1&query=10.6054628,-66.90017471"
ems_00545,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60556809,-66.90001742,"https://www.google.com/maps/search/?api=1&query=10.60556809,-66.90001742"
ems_00546,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6056166,-66.89989955,"https://www.google.com/maps/search/?api=1&query=10.6056166,-66.89989955"
ems_00547,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60564865,-66.89905955,"https://www.google.com/maps/search/?api=1&query=10.60564865,-66.89905955"
ems_00548,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60642349,-66.97501794,"https://www.google.com/maps/search/?api=1&query=10.60642349,-66.97501794"
ems_00549,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60646638,-66.97475233,"https://www.google.com/maps/search/?api=1&query=10.60646638,-66.97475233"
ems_00550,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60648782,-66.97503403,"https://www.google.com/maps/search/?api=1&query=10.60648782,-66.97503403"
ems_00551,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60650695,-66.97674645,"https://www.google.com/maps/search/?api=1&query=10.60650695,-66.97674645"
ems_00552,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60680489,-66.97301616,"https://www.google.com/maps/search/?api=1&query=10.60680489,-66.97301616"
ems_00553,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60683916,-66.97603369,"https://www.google.com/maps/search/?api=1&query=10.60683916,-66.97603369"
ems_00554,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60685474,-66.97277214,"https://www.google.com/maps/search/?api=1&query=10.60685474,-66.97277214"
ems_00555,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60688621,-66.97312947,"https://www.google.com/maps/search/?api=1&query=10.60688621,-66.97312947"
ems_00556,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60745875,-66.9987764,"https://www.google.com/maps/search/?api=1&query=10.60745875,-66.9987764"
ems_00557,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.6077744,-66.99928015,"https://www.google.com/maps/search/?api=1&query=10.6077744,-66.99928015"
ems_00558,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60799327,-66.9991221,"https://www.google.com/maps/search/?api=1&query=10.60799327,-66.9991221"
ems_00559,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60822228,-66.99843566,"https://www.google.com/maps/search/?api=1&query=10.60822228,-66.99843566"
ems_00560,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60826493,-67.00030799,"https://www.google.com/maps/search/?api=1&query=10.60826493,-67.00030799"
ems_00561,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60826943,-67.00018363,"https://www.google.com/maps/search/?api=1&query=10.60826943,-67.00018363"
ems_00562,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60828251,-67.0000275,"https://www.google.com/maps/search/?api=1&query=10.60828251,-67.0000275"
ems_00563,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60782118,-67.01083647,"https://www.google.com/maps/search/?api=1&query=10.60782118,-67.01083647"
ems_00564,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60786969,-67.01091688,"https://www.google.com/maps/search/?api=1&query=10.60786969,-67.01091688"
ems_00565,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60787027,-67.01004785,"https://www.google.com/maps/search/?api=1&query=10.60787027,-67.01004785"
ems_00566,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60795232,-67.01031632,"https://www.google.com/maps/search/?api=1&query=10.60795232,-67.01031632"
ems_00567,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60803594,-67.01037666,"https://www.google.com/maps/search/?api=1&query=10.60803594,-67.01037666"
ems_00568,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60809984,-67.01107979,"https://www.google.com/maps/search/?api=1&query=10.60809984,-67.01107979"
ems_00569,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60814932,-67.0109687,"https://www.google.com/maps/search/?api=1&query=10.60814932,-67.0109687"
ems_00570,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60816116,-67.01018563,"https://www.google.com/maps/search/?api=1&query=10.60816116,-67.01018563"
ems_00571,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6081642,-67.01043068,"https://www.google.com/maps/search/?api=1&query=10.6081642,-67.01043068"
ems_00572,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60816709,-67.01030945,"https://www.google.com/maps/search/?api=1&query=10.60816709,-67.01030945"
ems_00573,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.6078097,-67.0078721,"https://www.google.com/maps/search/?api=1&query=10.6078097,-67.0078721"
ems_00574,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60799799,-67.00996789,"https://www.google.com/maps/search/?api=1&query=10.60799799,-67.00996789"
ems_00575,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60800941,-67.00985367,"https://www.google.com/maps/search/?api=1&query=10.60800941,-67.00985367"
ems_00576,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60815894,-67.00791709,"https://www.google.com/maps/search/?api=1&query=10.60815894,-67.00791709"
ems_00577,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60821424,-67.00867592,"https://www.google.com/maps/search/?api=1&query=10.60821424,-67.00867592"
ems_00578,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60825215,-67.0078839,"https://www.google.com/maps/search/?api=1&query=10.60825215,-67.0078839"
ems_00579,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.60825862,-67.00976748,"https://www.google.com/maps/search/?api=1&query=10.60825862,-67.00976748"
ems_00580,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60828803,-67.00854593,"https://www.google.com/maps/search/?api=1&query=10.60828803,-67.00854593"
ems_00581,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60831392,-67.00773213,"https://www.google.com/maps/search/?api=1&query=10.60831392,-67.00773213"
ems_00582,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.6083547,-67.0086216,"https://www.google.com/maps/search/?api=1&query=10.6083547,-67.0086216"
ems_00583,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60818957,-67.01092248,"https://www.google.com/maps/search/?api=1&query=10.60818957,-67.01092248"
ems_00584,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.6082074,-67.0101973,"https://www.google.com/maps/search/?api=1&query=10.6082074,-67.0101973"
ems_00585,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60821985,-67.0102347,"https://www.google.com/maps/search/?api=1&query=10.60821985,-67.0102347"
ems_00586,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60828197,-67.01031842,"https://www.google.com/maps/search/?api=1&query=10.60828197,-67.01031842"
ems_00587,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60828855,-67.0104364,"https://www.google.com/maps/search/?api=1&query=10.60828855,-67.0104364"
ems_00588,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60858052,-67.01405806,"https://www.google.com/maps/search/?api=1&query=10.60858052,-67.01405806"
ems_00589,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60862433,-67.01391348,"https://www.google.com/maps/search/?api=1&query=10.60862433,-67.01391348"
ems_00590,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60866516,-67.01062133,"https://www.google.com/maps/search/?api=1&query=10.60866516,-67.01062133"
ems_00591,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60866825,-67.01227097,"https://www.google.com/maps/search/?api=1&query=10.60866825,-67.01227097"
ems_00592,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60867363,-67.01029619,"https://www.google.com/maps/search/?api=1&query=10.60867363,-67.01029619"
ems_00593,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60831526,-66.99913617,"https://www.google.com/maps/search/?api=1&query=10.60831526,-66.99913617"
ems_00594,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.6083774,-67.00311025,"https://www.google.com/maps/search/?api=1&query=10.6083774,-67.00311025"
ems_00595,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.6083794,-67.00347628,"https://www.google.com/maps/search/?api=1&query=10.6083794,-67.00347628"
ems_00596,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60852362,-66.99787751,"https://www.google.com/maps/search/?api=1&query=10.60852362,-66.99787751"
ems_00597,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6085771,-66.99778705,"https://www.google.com/maps/search/?api=1&query=10.6085771,-66.99778705"
ems_00598,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60859348,-67.00225986,"https://www.google.com/maps/search/?api=1&query=10.60859348,-67.00225986"
ems_00599,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.6086266,-67.00135585,"https://www.google.com/maps/search/?api=1&query=10.6086266,-67.00135585"
ems_00600,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.6086311,-66.99997632,"https://www.google.com/maps/search/?api=1&query=10.6086311,-66.99997632"
ems_00601,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60868028,-67.00226716,"https://www.google.com/maps/search/?api=1&query=10.60868028,-67.00226716"
ems_00602,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60869557,-66.99768544,"https://www.google.com/maps/search/?api=1&query=10.60869557,-66.99768544"
ems_00603,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60835831,-67.00846328,"https://www.google.com/maps/search/?api=1&query=10.60835831,-67.00846328"
ems_00604,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60846935,-67.00769661,"https://www.google.com/maps/search/?api=1&query=10.60846935,-67.00769661"
ems_00605,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60856151,-67.00866735,"https://www.google.com/maps/search/?api=1&query=10.60856151,-67.00866735"
ems_00606,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60870161,-67.00901291,"https://www.google.com/maps/search/?api=1&query=10.60870161,-67.00901291"
ems_00607,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60870229,-67.00939956,"https://www.google.com/maps/search/?api=1&query=10.60870229,-67.00939956"
ems_00608,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60875633,-67.00851865,"https://www.google.com/maps/search/?api=1&query=10.60875633,-67.00851865"
ems_00609,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60877227,-67.00839683,"https://www.google.com/maps/search/?api=1&query=10.60877227,-67.00839683"
ems_00610,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60881019,-67.00910069,"https://www.google.com/maps/search/?api=1&query=10.60881019,-67.00910069"
ems_00611,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6088153,-67.0089503,"https://www.google.com/maps/search/?api=1&query=10.6088153,-67.0089503"
ems_00612,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6088391,-67.00851412,"https://www.google.com/maps/search/?api=1&query=10.6088391,-67.00851412"
ems_00613,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60672143,-66.89183523,"https://www.google.com/maps/search/?api=1&query=10.60672143,-66.89183523"
ems_00614,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60675448,-66.87221345,"https://www.google.com/maps/search/?api=1&query=10.60675448,-66.87221345"
ems_00615,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60719445,-66.89105824,"https://www.google.com/maps/search/?api=1&query=10.60719445,-66.89105824"
ems_00616,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60864547,-66.88963723,"https://www.google.com/maps/search/?api=1&query=10.60864547,-66.88963723"
ems_00617,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60876705,-66.88945891,"https://www.google.com/maps/search/?api=1&query=10.60876705,-66.88945891"
ems_00618,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60882626,-66.8897321,"https://www.google.com/maps/search/?api=1&query=10.60882626,-66.8897321"
ems_00619,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60883355,-66.88958787,"https://www.google.com/maps/search/?api=1&query=10.60883355,-66.88958787"
ems_00620,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.60967488,-66.87324565,"https://www.google.com/maps/search/?api=1&query=10.60967488,-66.87324565"
ems_00621,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61052562,-66.88898636,"https://www.google.com/maps/search/?api=1&query=10.61052562,-66.88898636"
ems_00622,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6106622,-66.8864724,"https://www.google.com/maps/search/?api=1&query=10.6106622,-66.8864724"
ems_00623,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60885624,-67.00842445,"https://www.google.com/maps/search/?api=1&query=10.60885624,-67.00842445"
ems_00624,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60886058,-67.00899499,"https://www.google.com/maps/search/?api=1&query=10.60886058,-67.00899499"
ems_00625,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6088716,-67.009291,"https://www.google.com/maps/search/?api=1&query=10.6088716,-67.009291"
ems_00626,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60888529,-67.00917683,"https://www.google.com/maps/search/?api=1&query=10.60888529,-67.00917683"
ems_00627,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6088956,-67.0090411,"https://www.google.com/maps/search/?api=1&query=10.6088956,-67.0090411"
ems_00628,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6089075,-67.00907545,"https://www.google.com/maps/search/?api=1&query=10.6089075,-67.00907545"
ems_00629,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.6089195,-67.00891792,"https://www.google.com/maps/search/?api=1&query=10.6089195,-67.00891792"
ems_00630,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6089201,-67.00852665,"https://www.google.com/maps/search/?api=1&query=10.6089201,-67.00852665"
ems_00631,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60892545,-67.0098918,"https://www.google.com/maps/search/?api=1&query=10.60892545,-67.0098918"
